id,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Dominant_topic
28,0.2497821233198047,0.004763410380288512,0.004762719000220016,0.00476286887921948,0.004762729394978503,0.004762621024547341,0.0047627604740610955,0.7121155291032019,0.004762657889672023,0.004762580534006455,Topic8
29,0.0071437796921947835,0.007144378023546868,0.28705178638208956,0.0071442104419004926,0.007145087995950542,0.007144526457445798,0.3173604636828009,0.34557645919869356,0.007144408806417685,0.007144899318959863,Topic8
30,0.006667277285649598,0.006668638532785328,0.9399851615481031,0.006668857978448727,0.006668623694782962,0.00666904411578667,0.0066681911019543915,0.006668351448033888,0.006668385886182339,0.006667468408273108,Topic3
31,0.007693760258394797,0.007693022172438436,0.007693351743561055,0.9307585970146632,0.007694296761785325,0.007692938438621618,0.007694186276624976,0.007693818178807638,0.007692773945707007,0.007693255209395964,Topic4
32,0.930754101609548,0.007693758762967221,0.007693626359971811,0.007696409969630828,0.007693336335810039,0.007693225485136239,0.007694297492653809,0.007695059365705806,0.0076931739102513086,0.007693010708324881,Topic1
33,0.0033338405642104924,0.5869481731004913,0.003334457102357167,0.003334741418644639,0.003333833497069326,0.00333383159697554,0.003333992434502088,0.0033343086161777375,0.3863787896260284,0.003334032043543578,Topic2
34,0.007693107921518047,0.007694319242716456,0.0076935038521257154,0.007693663305332715,0.007693816010057104,0.007693853352198874,0.9307569038182313,0.007694028619694338,0.007693739662422134,0.0076930642157034485,Topic7
35,0.012500275224551962,0.012500585349234584,0.012501105433781263,0.012500702837338522,0.8874836186536882,0.01250515334164891,0.012501448341775637,0.01250266769671494,0.01250297983801708,0.012501463283248812,Topic5
36,0.014287872640524208,0.01428708895639126,0.014287307539852268,0.8714141148876784,0.014286989077900027,0.014286466075099468,0.01429123143157655,0.014286738984313829,0.014285746000460684,0.014286444406203185,Topic4
37,0.9356976027484672,0.007144730193237563,0.007144101430092777,0.007144726526084625,0.007146058633015157,0.007144376539471958,0.007144647215209226,0.007144007004747553,0.007145144861847112,0.007144604847826765,Topic1
38,0.010001156345390236,0.01000098673807676,0.010002055106573766,0.9099866974736862,0.010001373188060526,0.010001055604685845,0.010001442028996006,0.010000847090028747,0.01000189234652147,0.01000249407798064,Topic4
39,0.010002097662038469,0.010002180916797146,0.010003472103941426,0.01000186663684902,0.9099812158003809,0.010001587623020091,0.010000687149566957,0.010002990903485475,0.01000218624944384,0.010001714954476675,Topic5
40,0.012502887412472994,0.012501955193525944,0.012501862532842314,0.012502013847602878,0.012501704654443328,0.012501072616530091,0.012501409907231904,0.8874837611047844,0.012501846990804534,0.012501485739761599,Topic8
41,0.00526364707613128,0.005263652532873818,0.005263515434063929,0.9526254522754461,0.005264426167714879,0.005263815522072475,0.005263725104434204,0.005263919073636831,0.005263824477554492,0.0052640223360717504,Topic4
42,0.9181720100176259,0.009092091962991627,0.009091834211724579,0.009092816904108195,0.009092089046232677,0.009091469796885372,0.0090911221089686,0.009092859348378021,0.009091164101706807,0.009092542501378188,Topic1
43,0.930767597648269,0.00769277979506133,0.0076924423856431935,0.007692526714277006,0.007692394739507948,0.007692555334398123,0.007692560325057055,0.007692454821254527,0.00769232808528438,0.007692360151247285,Topic1
44,0.006250769250095929,0.006251414943320947,0.006250863739964878,0.006250715391883128,0.0062511031381120435,0.006250955914744685,0.12138086633534954,0.8286119013622755,0.006250331666534647,0.006251078257718752,Topic8
45,0.006251199175171963,0.006252226890070964,0.943736737140096,0.00625078079528293,0.006251794441362028,0.0062511168735376365,0.006251924438003635,0.006251769200315163,0.006251648552007231,0.006250802494152497,Topic3
46,0.0023815431490028616,0.9785671810657115,0.0023816104784143343,0.0023816361954466557,0.002381341074487784,0.002381413086958646,0.002381385202030849,0.0023814479695376785,0.002381207664790847,0.0023812341136187853,Topic2
47,0.0062508753443460165,0.9437375533168931,0.006251770302050886,0.006251152061722606,0.006250841562126443,0.006251703570046901,0.006251513781776799,0.006252076789444793,0.006251241821827445,0.006251271449765051,Topic2
48,0.0027780581553213117,0.0027781402533645612,0.0027782220480031543,0.002778246959208192,0.0027783555812274778,0.0027786196962665505,0.0027780645682760462,0.9749959859048998,0.0027781528790540946,0.0027781539543787984,Topic8
49,0.0055561442080023565,0.005556245606435639,0.005556312480784288,0.005556288341236078,0.0055558700859134735,0.0055564961966118424,0.9499932853504428,0.005557029845305009,0.005556332269987104,0.005555995615281494,Topic7
50,0.003571874348584593,0.003572041052333324,0.003571902533694283,0.003571830172876065,0.00357215111042859,0.9678516766784568,0.00357198713154938,0.0035727799129670855,0.003571927979939861,0.0035718290791700315,Topic6
51,0.001961014459082632,0.0019610472235832128,0.001961123962428421,0.001961224910201572,0.0019611810048692376,0.0019610601092016817,0.001961006940304469,0.9823502903049894,0.001961006308266211,0.0019610447770731856,Topic8
52,0.010000798369024011,0.01000110137154852,0.01000386408591539,0.01000121851167496,0.5257212628600821,0.010001854414940892,0.01000064422691162,0.39426467060538334,0.010003110686938675,0.010001474867580577,Topic5
53,0.007693284989026561,0.007694094231473339,0.0076945196580115605,0.007694567883317258,0.00769367121112399,0.007694017338812116,0.007693417442716409,0.0076943679981078105,0.9307550699066995,0.0076929893407113575,Topic9
54,0.007143721785063344,0.0071451728341377285,0.007144133894910378,0.007144352268839575,0.007145059241129748,0.0071451863528010865,0.9356975762819373,0.007145449831556458,0.007144793577690535,0.007144553931933962,Topic7
55,0.0052650658952488735,0.005264036073502797,0.005264478102222033,0.005264596947069568,0.005264439293970618,0.005264999862077503,0.005264128636328762,0.9526193823766144,0.005264228911975474,0.0052646439009901794,Topic8
56,0.0009010261915516477,0.0009010374510206961,0.0009010141693775239,0.0009010107372445001,0.9918907473731818,0.0009010509269249443,0.0009009840017419828,0.0009010748048402048,0.0009010366896990367,0.0009010176544174812,Topic5
57,0.004166875956516247,0.9624951623261107,0.004167184670495575,0.0041670813184596445,0.004167612296076296,0.0041676266386016375,0.004167089193850679,0.004167178975772443,0.004167000362705982,0.004167188261410895,Topic2
58,0.009092480955349966,0.009092929306671174,0.009092566308520662,0.009092497200605705,0.9181667447449473,0.009092478461662319,0.009092346371902307,0.009092487435163396,0.009092735309554876,0.009092733905622333,Topic5
59,0.004762392819179668,0.004763221633679097,0.0047627389754914245,0.004763459307149225,0.004763878548089947,0.004762859416950948,0.9571323896938065,0.00476306078809705,0.004762766857749242,0.004763231959806905,Topic7
60,0.002857399342141047,0.00285797244315534,0.002857858119319398,0.002857908956609372,0.002857744918840126,0.0028578425997029372,0.0028577535882906542,0.7693406513623492,0.20779737513438865,0.0028574935352031878,Topic8
61,0.016667622446090533,0.01666865563920557,0.016671852127377238,0.01666738941872709,0.016674063230037058,0.016669890483177126,0.8499717701957946,0.016674232838363688,0.01666774170883366,0.0166667819123934,Topic7
62,0.006667409869662452,0.9399899864312861,0.006668077906181582,0.006667587998992356,0.006668120326981643,0.006667700418880703,0.006669159852391073,0.006667434643429912,0.0066673049850191745,0.006667217567175058,Topic2
63,0.007693446753864559,0.571705538640735,0.007693476418291555,0.007693554507991129,0.007694640957834746,0.007694373913564651,0.007693857137824487,0.3667437732035715,0.007694803994737862,0.00769253447158442,Topic2
64,0.01000022531689874,0.010001111953374092,0.010000934751252742,0.010003969955461406,0.010002065913280928,0.010001913790019823,0.01000105271950216,0.010001723013176493,0.9099854593807438,0.010001543206289782,Topic9
65,0.0011366066583692691,0.18140886724565927,0.0011367548531029002,0.001136535862202883,0.0011367653627284177,0.0011366643439960856,0.001136543769968408,0.001136746754583174,0.8094979412922616,0.0011365738571278792,Topic9
66,0.0019609930613588246,0.0019611564248184104,0.0019610587394197237,0.0019612213042540802,0.0019611422999760123,0.9823496664226501,0.0019612296042232627,0.001961271051754001,0.001961052315653998,0.001961208775891644,Topic6
67,0.006250558600027346,0.9437438180550678,0.00625053805371741,0.0062504343352232485,0.006251484177140336,0.006250864632950067,0.0062507804519914625,0.006251036288923366,0.00625008019355372,0.006250405211405317,Topic2
68,0.004167827947118043,0.004168245909140012,0.0041676931628725,0.00416750955487881,0.004167435200952177,0.004167641522238091,0.004167690730791321,0.004167638816464656,0.004167234743094669,0.9624910824124497,Topic10
69,0.007694040998329757,0.007693298120969672,0.007693862171917135,0.007694087072634493,0.007693706342355893,0.00769428272063744,0.007693660229798019,0.9307531053257105,0.007693097261031606,0.00769685975661546,Topic8
70,0.005883768243006356,0.00588296294262338,0.00588375764792694,0.0058842416541786515,0.005885505868934153,0.005882712054066412,0.005883163825245482,0.9470467760861608,0.005883148743308097,0.0058839629345495284,Topic8
71,0.007693982932359806,0.7228568931682365,0.2155906048131816,0.00769404355975165,0.007694331044819488,0.0076942078407980985,0.007693693855261189,0.0076944813745002845,0.007693357300530779,0.007694404110560591,Topic2
72,0.007692737259180461,0.9307599644253728,0.007693184792435131,0.0076935562508129406,0.007693432423490197,0.00769379944672565,0.007693368961738072,0.007693054872567753,0.00769271939780982,0.007694182169867149,Topic2
73,0.004545879659961342,0.9590831306471646,0.004546144243234073,0.004546102954724803,0.004546180710596927,0.004546228399712366,0.004546480248468378,0.0045461751364712834,0.00454654484934597,0.004547133150320331,Topic2
74,0.003846334419876109,0.003846914009957685,0.0038465092787156882,0.0038469021318132167,0.0038470692633669826,0.003846578066155075,0.003846660227362167,0.0038467226856387566,0.003846533339089056,0.9653797765780253,Topic10
75,0.0029422135905571964,0.002941542808972975,0.0029416891169981117,0.0029417200533667504,0.0029416115673289614,0.0029415579854860326,0.0029415272645791596,0.0029417009900507885,0.9735245062622162,0.0029419303604439908,Topic9
76,0.002857494312433428,0.0028576103931238876,0.7042952913931436,0.002857511640412953,0.0028574558616700873,0.2728447363922307,0.002857329985365098,0.002857635451336034,0.0028574877324435,0.0028574468378405973,Topic3
77,0.0047631276066642655,0.957133325224984,0.004763598555191232,0.0047627180155002,0.00476272323894063,0.004762780325448019,0.004762667789109799,0.004763240718137427,0.004762314079672707,0.004763504446351525,Topic2
78,0.004546377049576773,0.004546362604592133,0.0045469321207978535,0.0045462637015969325,0.9590828997222214,0.004546567655304495,0.004545763716272621,0.0045463666888844985,0.004545848420161936,0.004546618320591256,Topic5
79,0.0066691574739747685,0.7051281376325503,0.006668468413016053,0.006667537468701221,0.006668327669932688,0.00666806604045614,0.006668893916540973,0.006668294213611456,0.24152436017218426,0.0066687569990321145,Topic2
80,0.9470539682226272,0.005883068480346722,0.005882997923228964,0.005882936649014893,0.005882881771232283,0.005882589276312608,0.005882777709422896,0.005882831523418759,0.005882651527007326,0.005883296917388297,Topic1
81,0.0033335588903637393,0.003333629670315515,0.0033337997019850683,0.003333624176174345,0.003333603428885617,0.003333607026751365,0.003333436718766546,0.003333706983588349,0.003333656250709828,0.9699973771524596,Topic10
82,0.0027028710919357415,0.0027030474536492103,0.0027029186695619284,0.002703036084106786,0.9756727544713063,0.002702999952017308,0.0027029659521101124,0.0027029635254987266,0.002703076432468053,0.0027033663673458564,Topic5
83,0.007144044206894945,0.007146727631548466,0.9356978199127335,0.007144167391070668,0.007145317605382,0.007144271172269316,0.007144004474037899,0.0071444124857538115,0.007144288277763873,0.007144946842545567,Topic3
84,0.004000970819733517,0.004001487980060719,0.004002213270805769,0.00400090774498124,0.00400087087447486,0.004000902538102514,0.0040003799184203555,0.004000788493697475,0.004000629268355562,0.963990849091368,Topic10
85,0.006251068010476038,0.006251002005263286,0.006251915826034162,0.006250608285599045,0.9437416064921917,0.006250860695959447,0.006250577611823639,0.00625027963088337,0.006251022653253209,0.006251058788516089,Topic5
86,0.9735241995094175,0.0029418478590154816,0.0029424391087242902,0.002941393228607134,0.002941855246623474,0.002941686235456151,0.0029415863793669514,0.0029419286567272133,0.002941405305789246,0.0029416584702723824,Topic1
87,0.005263802825708205,0.005263894437055372,0.00526441420261691,0.005264031309743742,0.005264247155688974,0.00526381841225572,0.005264098765309143,0.005263987139489055,0.005264533522963449,0.9526231722291694,Topic10
88,0.011113436848756481,0.011112416366274346,0.33638800790778745,0.011111554489908252,0.011113727791915926,0.01111165359565744,0.011113732889270781,0.16460538110300083,0.011114441842298706,0.42121564716512966,Topic10
89,0.005556592543592129,0.949990408546645,0.005556453578431222,0.005556035205943264,0.005556292059454656,0.005556932906167671,0.0055564895888819315,0.005556763586693547,0.0055565575815793465,0.005557474402611226,Topic2
90,0.005882656560916476,0.00588378239367984,0.0058839415887738285,0.005883071852446084,0.005883710492468584,0.005885231692561505,0.005882825859664809,0.005884022663835474,0.005882880112562572,0.9470478767830908,Topic10
91,0.009091928461237474,0.009092487134173582,0.009091820581606755,0.009092147140304612,0.009094527028174716,0.009091611043618756,0.009092183315100172,0.9181694977567153,0.009091392564554381,0.009092404974514103,Topic8
92,0.0034488918512384542,0.003448671719987215,0.0034486822421137117,0.0034487015701126287,0.0034488018650025132,0.0034487881743256086,0.0034489437477019202,0.9689610097780642,0.0034486897636341277,0.0034488192878195188,Topic8
93,0.0071447352319103374,0.007144781091522078,0.5821656255911511,0.007143756151278374,0.007144530765413359,0.007144331891949386,0.007143555514587673,0.36067881615256564,0.007143538031955333,0.007146329577666705,Topic3
94,0.002632006795405823,0.002632317078560493,0.8056672384549605,0.0026321777618917297,0.0026320767442217516,0.17327580536954942,0.0026319719042490193,0.0026323997344504654,0.0026319851171153416,0.002632021039595398,Topic3
95,0.0012195653009532594,0.001219688015616961,0.0012196641843111042,0.0012196547542057,0.9890231475325889,0.0012196605886416326,0.0012196641896453034,0.0012197440460575402,0.0012196033908779414,0.0012196079971017845,Topic5
96,0.0062504199836851205,0.00625147416725231,0.0062504162950645014,0.0062501912213868615,0.006251364657918283,0.00625130205008323,0.006250450782938263,0.45784653651731183,0.49214743934375593,0.00625040498060382,Topic9
97,0.002174093040847371,0.0021742430206354766,0.0021742120081026097,0.0021741931371803995,0.002174468617438287,0.002174253637442741,0.0021742623861533096,0.9804318629521237,0.0021743253690601374,0.0021740858310159506,Topic8
98,0.0010310151892071395,0.0010310831202369063,0.0010311276786954843,0.0010310588868453414,0.001031202735973205,0.990720258226199,0.0010310353897213663,0.0010310968333282393,0.0010310758659074406,0.0010310460738858348,Topic6
99,0.0027028842380035483,0.002703093549141148,0.9756723788625797,0.002703126804034882,0.002703248456654512,0.0027030951370791093,0.0027030054242873037,0.0027032943498413557,0.0027029223111168566,0.002702950867261426,Topic3
100,0.0076934179593378185,0.007694501800326914,0.0076933705531472656,0.007693917509172779,0.007693207493461298,0.007693214959950331,0.007693228767542614,0.9307585535247184,0.007693060044706612,0.007693527387635968,Topic8
101,0.012500581841920296,0.012505766812222522,0.012502410022563049,0.012503485461566165,0.012501749532848458,0.012502378346618522,0.01250176242627843,0.8874778286749899,0.012503098568767617,0.012500938312224931,Topic8
102,0.0100029805168879,0.01000146232552097,0.3628368027972701,0.5571465944887555,0.010001294521628786,0.010003345485453131,0.01000142467463218,0.010002963283862276,0.010001750361478701,0.010001381544510655,Topic4
103,0.9549899736962074,0.005001370188308933,0.005000957843327352,0.005001425554389848,0.0050008455224578195,0.005000772523821611,0.005000523833866664,0.005001504168984944,0.005001379975566372,0.005001246693069029,Topic1
104,0.004348884114124237,0.08168020699399076,0.0043486395030882564,0.4155582592028326,0.004348463613460807,0.00434828953760864,0.004348178303826677,0.4723224572673604,0.004348501914240604,0.004348119549466964,Topic8
105,0.9307568525040653,0.007694147331853173,0.007693684107445849,0.007693957126708732,0.007693705080909555,0.0076933421962115675,0.007693380159731131,0.007694000852040403,0.007693157960756464,0.0076937726802778885,Topic1
106,0.009093677629427468,0.009092205161988276,0.00909153087567972,0.009093019497454636,0.9181688680352764,0.009092693339887903,0.009091598111701387,0.009092673925716655,0.009091387024701721,0.009092346398165672,Topic5
107,0.005884688420708664,0.005883841890838685,0.005883163453754617,0.005883955982803037,0.005883671173371022,0.0058834851275336,0.0058834906670505276,0.005883951823577114,0.005883127378967496,0.9470466240813953,Topic10
108,0.010000830817713031,0.010001434372541996,0.01000515413164656,0.010001790002528288,0.010001737823196577,0.010002137236663551,0.010000392906245853,0.010000834109804258,0.9099847893946754,0.010000899204984504,Topic9
109,0.011112467826604298,0.011112316004896433,0.011112105481480991,0.011113006016194898,0.011112123765472768,0.01111257222730497,0.8999871256041412,0.011113493925734675,0.011112278650018084,0.011112510498151698,Topic7
110,0.009092686947613584,0.9181679974375483,0.009092068405342567,0.00909429101440931,0.009092507290046148,0.00909158711317841,0.009091629087010637,0.009092123790071047,0.009092705424906871,0.009092403489873313,Topic2
111,0.005555955951746515,0.005556099168145589,0.005556862300057626,0.005556349024405632,0.005556584169745036,0.005557136299710726,0.005556503001709781,0.9499925065458669,0.005556016340655601,0.005555987197956776,Topic8
112,0.007144396643810461,0.007145287768409872,0.9356968728566607,0.007144865001876553,0.007144746255699631,0.007144432338029039,0.0071450319729651,0.007145940235129225,0.00714462501784409,0.0071438019095753395,Topic3
113,0.007693425464037247,0.007694685806000335,0.5627077662659031,0.3757416034675876,0.007693046149987449,0.007694558331612086,0.007693510563423424,0.0076953645640248465,0.0076929060593051825,0.007693133328118538,Topic3
114,0.007693712882631095,0.007693693156582575,0.007694842644087802,0.9307568236443235,0.007692966808333907,0.00769345199140463,0.007693525456987645,0.00769432225669471,0.007693368581718271,0.007693292577235918,Topic4
115,0.007693626755543994,0.00769339132208694,0.007693586323878875,0.007693825478352451,0.930756954615307,0.0076935218600187,0.007694019360804457,0.007694680407919446,0.007693247047140665,0.007693146828947417,Topic5
116,0.001538812871473147,0.0015387619959302227,0.9861510101806717,0.001538927458786658,0.0015387690721596335,0.001538803241374753,0.0015386317574262339,0.0015388819719701192,0.001538714138864194,0.0015386873113431726,Topic3
117,0.0014086859235792224,0.0014086949584149716,0.001408681181716634,0.9873216811979011,0.001408713966749147,0.0014087426885886773,0.0014086905420970974,0.0014087615464915572,0.0014086364543761034,0.0014087115400853525,Topic4
118,0.003030717679829872,0.003030744343803385,0.003031002734056813,0.0030314392720963016,0.0030305694040278913,0.0030308001786571925,0.0030308090464601584,0.9727223843283964,0.0030308638784345486,0.003030669134237445,Topic8
119,0.011115475595830765,0.011113510061700763,0.011113096501055459,0.01111688281417984,0.011113805191623397,0.465926517664818,0.011113083995862107,0.011113426498233376,0.011114012933895738,0.4451601887428005,Topic6
120,0.0038464089269463165,0.003846707221205464,0.0038467017333945926,0.9653809834390673,0.0038464118930180255,0.0038465353593793486,0.0038464235646124886,0.003846826840879416,0.0038465553085980193,0.003846445712899066,Topic4
121,0.005263535467682094,0.00526387754503404,0.0052641352540927725,0.9526248200719667,0.0052642812171679945,0.005264010748864523,0.0052636547723584354,0.00526400945960986,0.005263928438760193,0.0052637470244633515,Topic4
122,0.004545690101585552,0.0045460263962554615,0.00454573737163847,0.9590883460596469,0.004545633989475045,0.0045458521687099605,0.004545564064958076,0.004545754275445752,0.004545640882624722,0.004545754689660126,Topic4
123,0.005556289564547146,0.005556629076354644,0.005556825738929959,0.516148612047679,0.005556991177251809,0.43939911399745374,0.005555970843674041,0.005556384424119094,0.005556701059188236,0.005556482070802051,Topic4
124,0.010001858008918486,0.9099813065894093,0.010000849851628076,0.01000702685270129,0.010001212033753011,0.010001683179647829,0.010001577570123375,0.010001510936964194,0.010001833972541247,0.010001141004313043,Topic2
125,0.9181573037030957,0.009092142391229808,0.009092999334423153,0.009093508681902184,0.009093512908614668,0.009092750968519827,0.009093123628086784,0.009094415994123136,0.009095184778564962,0.0090950576114399,Topic1
126,0.006667054303673557,0.0066682753805754145,0.9399893829741167,0.00666774134016846,0.006667537156635094,0.006667624110227205,0.006668997947568719,0.006667996318165767,0.006667823132611166,0.0066675673362580215,Topic3
127,0.006668826775779945,0.006667551540109222,0.0066683616581093156,0.1721993870314346,0.006667919159827891,0.006667571834206567,0.006668010707831107,0.006667705104329264,0.7744570160126475,0.0066676501757246594,Topic9
128,0.9653764226897473,0.0038472487480787137,0.003846841027232267,0.0038479296969029927,0.0038465452614182493,0.00384692051345998,0.003846800917701756,0.0038470392934242116,0.00384731795087705,0.0038469339011574784,Topic1
129,0.005883769256598427,0.00588436610313222,0.005883845710130889,0.005883754674435431,0.005883029727837193,0.9470444887482363,0.00588330755866418,0.005883865495080854,0.005883392451143157,0.005886180274741231,Topic6
130,0.006667798271647138,0.006669683991381038,0.9399792904192533,0.006671110158741847,0.006667921308298452,0.006669136526019001,0.006668377232192772,0.00666926167753505,0.006668530828299588,0.006668889586631945,Topic3
131,0.005263582457569452,0.005263880957281768,0.952624804465005,0.005264119941099265,0.005264096923731596,0.0052639747645656584,0.005263743210037413,0.005263995598338908,0.005263680740573853,0.005264120941796938,Topic3
132,0.005000773176041441,0.005000647940553006,0.005000840707501657,0.9549933078940264,0.0050005281609578735,0.005000760602411561,0.005000642774885558,0.005000956868615059,0.0050007479669548945,0.005000793908052465,Topic4
133,0.003571817088150731,0.003571802194708288,0.0035717103582398285,0.5046233407295599,0.0035716947592462785,0.4668013753551006,0.0035724567102334483,0.0035721094978575507,0.0035716004871393665,0.0035720928197639926,Topic4
134,0.002381310063291674,0.0023813028232058378,0.002381309502792884,0.9785687245006446,0.0023811583767076143,0.0023812230007539724,0.00238110742092585,0.002381318999701565,0.0023813030813281334,0.002381242230647841,Topic4
135,0.0027028266607778666,0.002703033001701576,0.0027029525474175785,0.975672597179183,0.002703245214155327,0.0027031033850927547,0.0027031167258940465,0.0027031198713151064,0.0027030787081344654,0.0027029267063283244,Topic4
136,0.009091840806981898,0.009091761605249337,0.009091565618899063,0.25668583169960046,0.009092391349126486,0.6705781775896681,0.009091541653257759,0.00909178187914944,0.009092027430634883,0.009093080367432421,Topic6
137,0.005556257597878309,0.005556222752949277,0.005556466412526962,0.5495841523663383,0.005556307713952287,0.005556524414356633,0.005556050022220086,0.2921630381336452,0.0055565528160196635,0.11935842777011335,Topic4
138,0.005263941809011043,0.005264045116430334,0.005265416086314312,0.005266033937738316,0.005263825299230311,0.005264768666077558,0.005263800035816976,0.005264881081416928,0.005263942416163301,0.952619345551801,Topic10
139,0.007693748203820748,0.007695023841087407,0.930751505114877,0.007696031132306453,0.0076934480039154915,0.007693992147260306,0.0076937842587476496,0.007694624701297604,0.007694015151622277,0.007693827445065024,Topic3
